state,district,quarter,property_type,sales_count,total_value_rm,mean_price_rm,median_price_rm,p25_price_rm,p75_price_rm,under_300k,under_500k
Kedah,Kubang Pasu,2024Q1,all,175.0,49007000.0,280040.0,280000.0,190000.0,380000.0,104.0,166.0
Kedah,Kubang Pasu,2024Q1,condo,7.0,1195000.0,170714.29,170000.0,165000.0,177500.0,7.0,7.0
Kedah,Kubang Pasu,2024Q1,detached,3.0,2042000.0,680666.67,652000.0,620000.0,727000.0,0.0,0.0
Kedah,Kubang Pasu,2024Q1,low_cost_house,41.0,6243000.0,152268.29,180000.0,120000.0,190000.0,41.0,41.0
Kedah,Kubang Pasu,2024Q1,semi_detached,38.0,14445000.0,380131.58,380000.0,347750.0,396000.0,4.0,34.0
Kedah,Kubang Pasu,2024Q1,terrace,86.0,25082000.0,291651.16,290000.0,232500.0,378750.0,52.0,84.0
Kedah,Kubang Pasu,2024Q2,all,141.0,40369000.0,286304.96,265000.0,185000.0,378000.0,93.0,134.0
Kedah,Kubang Pasu,2024Q2,condo,8.0,1490000.0,186250.0,175000.0,167500.0,181250.0,8.0,8.0
Kedah,Kubang Pasu,2024Q2,detached,7.0,3260000.0,465714.29,460000.0,265000.0,529500.0,3.0,5.0
Kedah,Kubang Pasu,2024Q2,low_cost_house,28.0,4898000.0,174928.57,190000.0,150000.0,217750.0,28.0,28.0
Kedah,Kubang Pasu,2024Q2,semi_detached,19.0,7348000.0,386736.84,370000.0,355000.0,400000.0,2.0,17.0
Kedah,Kubang Pasu,2024Q2,terrace,79.0,23373000.0,295860.76,280000.0,230000.0,410000.0,52.0,76.0
Kedah,Kubang Pasu,2024Q3,all,154.0,42386000.0,275233.77,245000.0,181500.0,380000.0,98.0,142.0
Kedah,Kubang Pasu,2024Q3,condo,1.0,180000.0,180000.0,180000.0,180000.0,180000.0,1.0,1.0
Kedah,Kubang Pasu,2024Q3,detached,6.0,3510000.0,585000.0,600000.0,497500.0,680000.0,0.0,2.0
Kedah,Kubang Pasu,2024Q3,low_cost_house,27.0,5083000.0,188259.26,200000.0,180000.0,207500.0,27.0,27.0
Kedah,Kubang Pasu,2024Q3,semi_detached,39.0,14570000.0,373589.74,400000.0,320000.0,450000.0,9.0,33.0
Kedah,Kubang Pasu,2024Q3,terrace,81.0,19043000.0,235098.77,235000.0,90000.0,300000.0,61.0,79.0
Kedah,Kubang Pasu,2024Q4,all,51.0,15948000.0,312705.88,319000.0,225000.0,382500.0,23.0,49.0
Kedah,Kubang Pasu,2024Q4,condo,1.0,390000.0,390000.0,390000.0,390000.0,390000.0,0.0,1.0
Kedah,Kubang Pasu,2024Q4,detached,4.0,1955000.0,488750.0,477500.0,435000.0,531250.0,0.0,3.0
Kedah,Kubang Pasu,2024Q4,low_cost_house,6.0,1148000.0,191333.33,180000.0,171000.0,217500.0,6.0,6.0
Kedah,Kubang Pasu,2024Q4,semi_detached,19.0,6821000.0,359000.0,380000.0,340000.0,423000.0,3.0,18.0
Kedah,Kubang Pasu,2024Q4,terrace,21.0,5634000.0,268285.71,255000.0,220000.0,319000.0,14.0,21.0
Kedah,Kubang Pasu,2025Q1,all,72.0,21812000.0,302944.44,270000.0,223500.0,374750.0,45.0,68.0
Kedah,Kubang Pasu,2025Q1,condo,1.0,140000.0,140000.0,140000.0,140000.0,140000.0,1.0,1.0
Kedah,Kubang Pasu,2025Q1,detached,4.0,3445000.0,861250.0,722500.0,598750.0,985000.0,0.0,1.0
Kedah,Kubang Pasu,2025Q1,low_cost_house,9.0,2058000.0,228666.67,210000.0,185000.0,250000.0,8.0,9.0
Kedah,Kubang Pasu,2025Q1,semi_detached,17.0,5243000.0,308411.76,340000.0,280000.0,400000.0,5.0,17.0
Kedah,Kubang Pasu,2025Q1,terrace,41.0,10926000.0,266487.8,260000.0,230000.0,300000.0,31.0,40.0
Kedah,Kubang Pasu,2025Q2,all,57.0,16829000.0,295245.61,289000.0,210000.0,400000.0,30.0,54.0
Kedah,Kubang Pasu,2025Q2,detached,6.0,2895000.0,482500.0,430000.0,370000.0,508750.0,1.0,4.0
Kedah,Kubang Pasu,2025Q2,low_cost_house,4.0,770000.0,192500.0,197500.0,178750.0,211250.0,4.0,4.0
Kedah,Kubang Pasu,2025Q2,semi_detached,16.0,6381000.0,398812.5,400500.0,371750.0,420000.0,1.0,15.0
Kedah,Kubang Pasu,2025Q2,terrace,31.0,6783000.0,218806.45,230000.0,95000.0,293500.0,24.0,31.0
Kedah,Kubang Pasu,2025Q3,all,60.0,16249000.0,270816.67,256000.0,178250.0,347750.0,36.0,55.0
Kedah,Kubang Pasu,2025Q3,condo,2.0,710000.0,355000.0,355000.0,327500.0,382500.0,1.0,2.0
Kedah,Kubang Pasu,2025Q3,detached,6.0,2932000.0,488666.67,534000.0,473750.0,562000.0,1.0,2.0
Kedah,Kubang Pasu,2025Q3,low_cost_house,16.0,2556000.0,159750.0,180000.0,94750.0,220500.0,16.0,16.0
Kedah,Kubang Pasu,2025Q3,semi_detached,12.0,4204000.0,350333.33,338500.0,302750.0,352500.0,3.0,11.0
Kedah,Kubang Pasu,2025Q3,terrace,24.0,5847000.0,243625.0,245000.0,170000.0,332500.0,15.0,24.0
Kedah,Kubang Pasu,2025Q4,all,50.0,16021000.0,320420.0,288000.0,250000.0,378250.0,27.0,46.0
Kedah,Kubang Pasu,2025Q4,detached,2.0,1450000.0,725000.0,725000.0,687500.0,762500.0,0.0,0.0
Kedah,Kubang Pasu,2025Q4,low_cost_house,13.0,2779000.0,213769.23,235000.0,208000.0,250000.0,13.0,13.0
Kedah,Kubang Pasu,2025Q4,semi_detached,13.0,5495000.0,422692.31,400000.0,360000.0,475000.0,1.0,11.0
Kedah,Kubang Pasu,2025Q4,terrace,22.0,6297000.0,286227.27,288000.0,275000.0,327500.0,13.0,22.0
Kedah,Kubang Pasu,2026Q1,all,44.0,15159000.0,344522.73,297500.0,228750.0,422500.0,22.0,39.0
Kedah,Kubang Pasu,2026Q1,cluster,1.0,170000.0,170000.0,170000.0,170000.0,170000.0,1.0,1.0
Kedah,Kubang Pasu,2026Q1,condo,1.0,200000.0,200000.0,200000.0,200000.0,200000.0,1.0,1.0
Kedah,Kubang Pasu,2026Q1,detached,1.0,1040000.0,1040000.0,1040000.0,1040000.0,1040000.0,0.0,0.0
Kedah,Kubang Pasu,2026Q1,low_cost_house,4.0,784000.0,196000.0,186000.0,172500.0,209500.0,4.0,4.0
Kedah,Kubang Pasu,2026Q1,semi_detached,14.0,6286000.0,449000.0,445000.0,376250.0,517500.0,1.0,10.0
Kedah,Kubang Pasu,2026Q1,terrace,23.0,6679000.0,290391.3,275000.0,227500.0,365000.0,15.0,23.0
Kedah,Kubang Pasu,2026Q2,all,59.0,13522000.0,229186.44,228000.0,128500.0,300500.0,44.0,57.0
Kedah,Kubang Pasu,2026Q2,condo,1.0,160000.0,160000.0,160000.0,160000.0,160000.0,1.0,1.0
Kedah,Kubang Pasu,2026Q2,detached,2.0,1000000.0,500000.0,500000.0,450000.0,550000.0,0.0,1.0
Kedah,Kubang Pasu,2026Q2,low_cost_house,17.0,2980000.0,175294.12,205000.0,143000.0,228000.0,17.0,17.0
Kedah,Kubang Pasu,2026Q2,semi_detached,9.0,3306000.0,367333.33,379000.0,320000.0,420000.0,2.0,9.0
Kedah,Kubang Pasu,2026Q2,terrace,30.0,6076000.0,202533.33,219500.0,42000.0,289750.0,24.0,29.0
Kedah,Kulim,2024Q1,all,351.0,116852000.0,332911.68,310000.0,260000.0,390000.0,168.0,322.0
Kedah,Kulim,2024Q1,condo,1.0,200000.0,200000.0,200000.0,200000.0,200000.0,1.0,1.0
Kedah,Kulim,2024Q1,detached,14.0,6378000.0,455571.43,451000.0,341250.0,607500.0,3.0,8.0
Kedah,Kulim,2024Q1,flat,1.0,148000.0,148000.0,148000.0,148000.0,148000.0,1.0,1.0
Kedah,Kulim,2024Q1,low_cost_flat,5.0,670000.0,134000.0,140000.0,120000.0,150000.0,5.0,5.0
Kedah,Kulim,2024Q1,low_cost_house,106.0,28051000.0,264632.08,270000.0,230000.0,300000.0,85.0,106.0
Kedah,Kulim,2024Q1,semi_detached,77.0,33379000.0,433493.51,430000.0,375000.0,508000.0,8.0,56.0
Kedah,Kulim,2024Q1,terrace,147.0,48026000.0,326707.48,320000.0,275000.0,374000.0,65.0,145.0
Kedah,Kulim,2024Q2,all,338.0,122705000.0,363032.54,330000.0,270500.0,441500.0,144.0,287.0
Kedah,Kulim,2024Q2,condo,4.0,795000.0,198750.0,193000.0,175500.0,216250.0,4.0,4.0
Kedah,Kulim,2024Q2,detached,12.0,7651000.0,637583.33,635000.0,501000.0,723250.0,3.0,3.0
Kedah,Kulim,2024Q2,flat,4.0,840000.0,210000.0,212500.0,171250.0,251250.0,4.0,4.0
Kedah,Kulim,2024Q2,low_cost_flat,4.0,520000.0,130000.0,130000.0,115000.0,145000.0,4.0,4.0
Kedah,Kulim,2024Q2,low_cost_house,91.0,24349000.0,267571.43,270000.0,230000.0,306000.0,68.0,91.0
Kedah,Kulim,2024Q2,semi_detached,70.0,33078000.0,472542.86,450000.0,382500.0,517000.0,4.0,47.0
Kedah,Kulim,2024Q2,terrace,153.0,55472000.0,362562.09,330000.0,290000.0,430000.0,57.0,134.0
Kedah,Kulim,2024Q3,all,435.0,158161000.0,363588.51,330000.0,260000.0,450000.0,187.0,367.0
Kedah,Kulim,2024Q3,condo,8.0,1815000.0,226875.0,220000.0,210000.0,235000.0,8.0,8.0
Kedah,Kulim,2024Q3,detached,11.0,4950000.0,450000.0,450000.0,430000.0,552500.0,2.0,7.0
Kedah,Kulim,2024Q3,flat,3.0,673000.0,224333.33,230000.0,202500.0,249000.0,3.0,3.0
Kedah,Kulim,2024Q3,low_cost_flat,5.0,695000.0,139000.0,150000.0,120000.0,150000.0,5.0,5.0
Kedah,Kulim,2024Q3,low_cost_house,134.0,34983000.0,261067.16,260000.0,205000.0,300000.0,111.0,134.0
Kedah,Kulim,2024Q3,semi_detached,94.0,45953000.0,488861.7,482500.0,418000.0,543000.0,5.0,54.0
Kedah,Kulim,2024Q3,terrace,180.0,69092000.0,383844.44,339000.0,300000.0,440000.0,53.0,156.0
Kedah,Kulim,2024Q4,all,149.0,50541000.0,339201.34,320000.0,260000.0,420000.0,66.0,137.0
Kedah,Kulim,2024Q4,cluster,1.0,370000.0,370000.0,370000.0,370000.0,370000.0,0.0,1.0
Kedah,Kulim,2024Q4,condo,2.0,515000.0,257500.0,257500.0,246250.0,268750.0,2.0,2.0
Kedah,Kulim,2024Q4,detached,1.0,620000.0,620000.0,620000.0,620000.0,620000.0,0.0,0.0
Kedah,Kulim,2024Q4,flat,1.0,160000.0,160000.0,160000.0,160000.0,160000.0,1.0,1.0
Kedah,Kulim,2024Q4,low_cost_flat,5.0,611000.0,122200.0,130000.0,100000.0,150000.0,5.0,5.0
Kedah,Kulim,2024Q4,low_cost_house,42.0,11563000.0,275309.52,282500.0,235000.0,330000.0,28.0,42.0
Kedah,Kulim,2024Q4,semi_detached,30.0,13536000.0,451200.0,445000.0,400000.0,495000.0,4.0,23.0
Kedah,Kulim,2024Q4,terrace,67.0,23166000.0,345761.19,320000.0,280000.0,370000.0,26.0,63.0
Kedah,Kulim,2025Q1,all,119.0,40596000.0,341142.86,325000.0,260000.0,405000.0,52.0,110.0
Kedah,Kulim,2025Q1,condo,3.0,643000.0,214333.33,215000.0,197000.0,232000.0,3.0,3.0
Kedah,Kulim,2025Q1,low_cost_flat,2.0,300000.0,150000.0,150000.0,140000.0,160000.0,2.0,2.0
Kedah,Kulim,2025Q1,low_cost_house,35.0,9563000.0,273228.57,290000.0,240000.0,310000.0,24.0,35.0
Kedah,Kulim,2025Q1,semi_detached,30.0,13309000.0,443633.33,445000.0,382000.0,480750.0,2.0,24.0
Kedah,Kulim,2025Q1,terrace,49.0,16781000.0,342469.39,330000.0,272000.0,398000.0,21.0,46.0
Kedah,Kulim,2025Q2,all,128.0,47651000.0,372273.44,337500.0,300000.0,439250.0,41.0,107.0
Kedah,Kulim,2025Q2,condo,1.0,188000.0,188000.0,188000.0,188000.0,188000.0,1.0,1.0
Kedah,Kulim,2025Q2,detached,2.0,1215000.0,607500.0,607500.0,561250.0,653750.0,0.0,0.0
Kedah,Kulim,2025Q2,low_cost_flat,3.0,400000.0,133333.33,120000.0,120000.0,140000.0,3.0,3.0
Kedah,Kulim,2025Q2,low_cost_house,29.0,8305000.0,286379.31,300000.0,265000.0,320000.0,19.0,29.0
Kedah,Kulim,2025Q2,semi_detached,26.0,12779000.0,491500.0,459000.0,375000.0,585250.0,2.0,16.0
Kedah,Kulim,2025Q2,terrace,67.0,24764000.0,369611.94,335000.0,314500.0,390000.0,16.0,58.0
Kedah,Kulim,2025Q3,all,127.0,43904000.0,345700.79,330000.0,280000.0,377500.0,49.0,120.0
Kedah,Kulim,2025Q3,detached,4.0,2675000.0,668750.0,737500.0,636250.0,770000.0,0.0,1.0
Kedah,Kulim,2025Q3,flat,1.0,170000.0,170000.0,170000.0,170000.0,170000.0,1.0,1.0
Kedah,Kulim,2025Q3,low_cost_flat,2.0,285000.0,142500.0,142500.0,138750.0,146250.0,2.0,2.0
Kedah,Kulim,2025Q3,low_cost_house,44.0,12371000.0,281159.09,280000.0,230000.0,322500.0,32.0,44.0
Kedah,Kulim,2025Q3,semi_detached,18.0,8226000.0,457000.0,432500.0,420000.0,485000.0,0.0,15.0
Kedah,Kulim,2025Q3,terrace,58.0,20177000.0,347879.31,330000.0,310000.0,360000.0,14.0,57.0
Kedah,Kulim,2025Q4,all,136.0,51702000.0,380161.76,330000.0,290000.0,450000.0,53.0,114.0
Kedah,Kulim,2025Q4,detached,4.0,2550000.0,637500.0,690000.0,522500.0,805000.0,1.0,1.0
Kedah,Kulim,2025Q4,flat,1.0,165000.0,165000.0,165000.0,165000.0,165000.0,1.0,1.0
Kedah,Kulim,2025Q4,low_cost_flat,3.0,508000.0,169333.33,145000.0,145000.0,181500.0,3.0,3.0
Kedah,Kulim,2025Q4,low_cost_house,40.0,11680000.0,292000.0,290000.0,255750.0,330000.0,27.0,40.0
Kedah,Kulim,2025Q4,semi_detached,30.0,16075000.0,535833.33,510000.0,440000.0,576000.0,0.0,15.0
Kedah,Kulim,2025Q4,terrace,58.0,20724000.0,357310.34,317500.0,300000.0,411250.0,21.0,54.0
Kedah,Kulim,2026Q1,all,105.0,40284000.0,383657.14,340000.0,285000.0,400000.0,38.0,92.0
Kedah,Kulim,2026Q1,detached,1.0,2175000.0,2175000.0,2175000.0,2175000.0,2175000.0,0.0,0.0
Kedah,Kulim,2026Q1,low_cost_house,39.0,11734000.0,300871.79,300000.0,275000.0,337500.0,26.0,39.0
Kedah,Kulim,2026Q1,semi_detached,14.0,7396000.0,528285.71,499500.0,411250.0,594000.0,1.0,8.0
Kedah,Kulim,2026Q1,terrace,51.0,18979000.0,372137.25,355000.0,315000.0,400000.0,11.0,45.0
Kedah,Kulim,2026Q2,all,120.0,45971000.0,383091.67,350000.0,310000.0,438250.0,24.0,98.0
Kedah,Kulim,2026Q2,condo,1.0,280000.0,280000.0,280000.0,280000.0,280000.0,1.0,1.0
Kedah,Kulim,2026Q2,detached,2.0,1189000.0,594500.0,594500.0,591750.0,597250.0,0.0,0.0
Kedah,Kulim,2026Q2,low_cost_flat,3.0,500000.0,166666.67,170000.0,165000.0,170000.0,3.0,3.0
Kedah,Kulim,2026Q2,low_cost_house,34.0,10622000.0,312411.76,318500.0,300000.0,350000.0,11.0,34.0
Kedah,Kulim,2026Q2,semi_detached,24.0,11938000.0,497416.67,490000.0,400000.0,576000.0,1.0,13.0
Kedah,Kulim,2026Q2,terrace,56.0,21442000.0,382892.86,349500.0,320000.0,411000.0,8.0,47.0
Kedah,Langkawi,2024Q1,all,23.0,11348000.0,493391.3,290000.0,187500.0,599500.0,14.0,16.0
Kedah,Langkawi,2024Q1,condo,7.0,1385000.0,197857.14,120000.0,102500.0,192500.0,6.0,6.0
Kedah,Langkawi,2024Q1,detached,3.0,5060000.0,1686666.67,1800000.0,1050000.0,2380000.0,1.0,1.0
Kedah,Langkawi,2024Q1,low_cost_house,1.0,97000.0,97000.0,97000.0,97000.0,97000.0,1.0,1.0
Kedah,Langkawi,2024Q1,semi_detached,1.0,325000.0,325000.0,325000.0,325000.0,325000.0,0.0,1.0
Kedah,Langkawi,2024Q1,terrace,11.0,4481000.0,407363.64,300000.0,272500.0,619000.0,6.0,7.0
Kedah,Langkawi,2024Q2,all,19.0,11297000.0,594578.95,330000.0,200000.0,527000.0,9.0,14.0
Kedah,Langkawi,2024Q2,condo,4.0,1705000.0,426250.0,402500.0,342500.0,486250.0,1.0,3.0
Kedah,Langkawi,2024Q2,detached,3.0,6308000.0,2102666.67,2100000.0,1694000.0,2510000.0,0.0,0.0
Kedah,Langkawi,2024Q2,low_cost_house,5.0,955000.0,191000.0,200000.0,170000.0,200000.0,5.0,5.0
Kedah,Langkawi,2024Q2,terrace,6.0,1989000.0,331500.0,285000.0,210000.0,367500.0,3.0,5.0
Kedah,Langkawi,2024Q2,townhouse,1.0,340000.0,340000.0,340000.0,340000.0,340000.0,0.0,1.0
Kedah,Langkawi,2024Q3,all,22.0,6592000.0,299636.36,275000.0,151250.0,395000.0,13.0,19.0
Kedah,Langkawi,2024Q3,condo,3.0,840000.0,280000.0,250000.0,230000.0,315000.0,2.0,3.0
Kedah,Langkawi,2024Q3,low_cost_house,1.0,20000.0,20000.0,20000.0,20000.0,20000.0,1.0,1.0
Kedah,Langkawi,2024Q3,semi_detached,3.0,1470000.0,490000.0,500000.0,450000.0,535000.0,0.0,2.0
Kedah,Langkawi,2024Q3,terrace,14.0,3902000.0,278714.29,212500.0,146250.0,337500.0,10.0,12.0
Kedah,Langkawi,2024Q3,townhouse,1.0,360000.0,360000.0,360000.0,360000.0,360000.0,0.0,1.0
Kedah,Langkawi,2024Q4,all,20.0,9031000.0,451550.0,342500.0,148750.0,639000.0,10.0,11.0
Kedah,Langkawi,2024Q4,detached,1.0,1300000.0,1300000.0,1300000.0,1300000.0,1300000.0,0.0,0.0
Kedah,Langkawi,2024Q4,low_cost_house,1.0,200000.0,200000.0,200000.0,200000.0,200000.0,1.0,1.0
Kedah,Langkawi,2024Q4,semi_detached,1.0,1340000.0,1340000.0,1340000.0,1340000.0,1340000.0,0.0,0.0
Kedah,Langkawi,2024Q4,terrace,15.0,5196000.0,346400.0,155000.0,145000.0,629000.0,9.0,9.0
Kedah,Langkawi,2024Q4,townhouse,2.0,995000.0,497500.0,497500.0,446250.0,548750.0,0.0,1.0
Kedah,Langkawi,2025Q1,all,10.0,2640000.0,264000.0,230000.0,160000.0,336250.0,7.0,9.0
Kedah,Langkawi,2025Q1,condo,3.0,482000.0,160666.67,155000.0,111000.0,207500.0,3.0,3.0
Kedah,Langkawi,2025Q1,low_cost_house,2.0,375000.0,187500.0,187500.0,181250.0,193750.0,2.0,2.0
Kedah,Langkawi,2025Q1,terrace,3.0,1055000.0,351666.67,265000.0,202500.0,457500.0,2.0,2.0
Kedah,Langkawi,2025Q1,townhouse,2.0,728000.0,364000.0,364000.0,362000.0,366000.0,0.0,2.0
Kedah,Langkawi,2025Q2,all,13.0,8132000.0,625538.46,156000.0,115000.0,700000.0,7.0,7.0
Kedah,Langkawi,2025Q2,condo,1.0,1624000.0,1624000.0,1624000.0,1624000.0,1624000.0,0.0,0.0
Kedah,Langkawi,2025Q2,detached,4.0,3265000.0,816250.0,55000.0,55000.0,816250.0,3.0,3.0
Kedah,Langkawi,2025Q2,low_cost_house,1.0,115000.0,115000.0,115000.0,115000.0,115000.0,1.0,1.0
Kedah,Langkawi,2025Q2,semi_detached,2.0,1480000.0,740000.0,740000.0,720000.0,760000.0,0.0,0.0
Kedah,Langkawi,2025Q2,terrace,5.0,1648000.0,329600.0,156000.0,145000.0,570000.0,3.0,3.0
Kedah,Langkawi,2025Q3,all,15.0,4495000.0,299666.67,250000.0,180000.0,392500.0,9.0,13.0
Kedah,Langkawi,2025Q3,condo,3.0,1055000.0,351666.67,385000.0,317500.0,402500.0,1.0,3.0
Kedah,Langkawi,2025Q3,low_cost_house,3.0,510000.0,170000.0,170000.0,160000.0,180000.0,3.0,3.0
Kedah,Langkawi,2025Q3,terrace,9.0,2930000.0,325555.56,270000.0,180000.0,400000.0,5.0,7.0
Kedah,Langkawi,2025Q4,all,13.0,6956000.0,535076.92,390000.0,190000.0,692000.0,5.0,8.0
Kedah,Langkawi,2025Q4,cluster,2.0,796000.0,398000.0,398000.0,299000.0,497000.0,1.0,1.0
Kedah,Langkawi,2025Q4,condo,3.0,1735000.0,578333.33,350000.0,267500.0,775000.0,1.0,2.0
Kedah,Langkawi,2025Q4,detached,2.0,2405000.0,1202500.0,1202500.0,1003750.0,1401250.0,0.0,0.0
Kedah,Langkawi,2025Q4,low_cost_house,2.0,343000.0,171500.0,171500.0,162250.0,180750.0,2.0,2.0
Kedah,Langkawi,2025Q4,semi_detached,1.0,390000.0,390000.0,390000.0,390000.0,390000.0,0.0,1.0
Kedah,Langkawi,2025Q4,terrace,3.0,1287000.0,429000.0,450000.0,297500.0,571000.0,1.0,2.0
Kedah,Langkawi,2026Q1,all,18.0,13213000.0,734055.56,458000.0,247500.0,919750.0,6.0,10.0
Kedah,Langkawi,2026Q1,condo,6.0,8363000.0,1393833.33,1541000.0,890750.0,1568000.0,1.0,1.0
Kedah,Langkawi,2026Q1,low_cost_house,2.0,430000.0,215000.0,215000.0,207500.0,222500.0,2.0,2.0
Kedah,Langkawi,2026Q1,terrace,10.0,4420000.0,442000.0,404000.0,318750.0,514250.0,3.0,7.0
Kedah,Langkawi,2026Q2,all,13.0,6468000.0,497538.46,530000.0,370000.0,643000.0,3.0,6.0
Kedah,Langkawi,2026Q2,condo,3.0,1392000.0,464000.0,639000.0,374500.0,641000.0,1.0,1.0
Kedah,Langkawi,2026Q2,detached,2.0,1496000.0,748000.0,748000.0,672000.0,824000.0,0.0,0.0
Kedah,Langkawi,2026Q2,low_cost_house,1.0,220000.0,220000.0,220000.0,220000.0,220000.0,1.0,1.0
Kedah,Langkawi,2026Q2,semi_detached,1.0,370000.0,370000.0,370000.0,370000.0,370000.0,0.0,1.0
Kedah,Langkawi,2026Q2,terrace,6.0,2990000.0,498333.33,510000.0,407500.0,642500.0,1.0,3.0
Kedah,Padang Terap,2024Q1,all,11.0,2654000.0,241272.73,235000.0,155000.0,300000.0,8.0,10.0
Kedah,Padang Terap,2024Q1,detached,1.0,519000.0,519000.0,519000.0,519000.0,519000.0,0.0,0.0
Kedah,Padang Terap,2024Q1,low_cost_house,2.0,180000.0,90000.0,90000.0,60000.0,120000.0,2.0,2.0
Kedah,Padang Terap,2024Q1,semi_detached,2.0,680000.0,340000.0,340000.0,340000.0,340000.0,0.0,2.0
Kedah,Padang Terap,2024Q1,terrace,6.0,1275000.0,212500.0,227500.0,175000.0,246250.0,6.0,6.0
Kedah,Padang Terap,2024Q2,all,6.0,1391000.0,231833.33,215000.0,177500.0,263750.0,5.0,6.0
Kedah,Padang Terap,2024Q2,low_cost_house,2.0,186000.0,93000.0,93000.0,54500.0,131500.0,2.0,2.0
Kedah,Padang Terap,2024Q2,semi_detached,3.0,1005000.0,335000.0,275000.0,252500.0,387500.0,2.0,3.0
Kedah,Padang Terap,2024Q2,terrace,1.0,200000.0,200000.0,200000.0,200000.0,200000.0,1.0,1.0
Kedah,Padang Terap,2024Q3,all,7.0,1435000.0,205000.0,235000.0,150000.0,235000.0,6.0,7.0
Kedah,Padang Terap,2024Q3,detached,1.0,400000.0,400000.0,400000.0,400000.0,400000.0,0.0,1.0
Kedah,Padang Terap,2024Q3,low_cost_house,2.0,130000.0,65000.0,65000.0,47500.0,82500.0,2.0,2.0
Kedah,Padang Terap,2024Q3,terrace,4.0,905000.0,226250.0,235000.0,226250.0,235000.0,4.0,4.0
Kedah,Padang Terap,2024Q4,all,2.0,285000.0,142500.0,142500.0,96250.0,188750.0,2.0,2.0
Kedah,Padang Terap,2024Q4,low_cost_house,1.0,50000.0,50000.0,50000.0,50000.0,50000.0,1.0,1.0
Kedah,Padang Terap,2024Q4,terrace,1.0,235000.0,235000.0,235000.0,235000.0,235000.0,1.0,1.0
Kedah,Padang Terap,2025Q1,all,5.0,815000.0,163000.0,160000.0,160000.0,170000.0,5.0,5.0
Kedah,Padang Terap,2025Q1,low_cost_house,4.0,645000.0,161250.0,160000.0,155000.0,166250.0,4.0,4.0
Kedah,Padang Terap,2025Q1,terrace,1.0,170000.0,170000.0,170000.0,170000.0,170000.0,1.0,1.0
Kedah,Padang Terap,2025Q2,all,4.0,889000.0,222250.0,219500.0,174250.0,267500.0,4.0,4.0
Kedah,Padang Terap,2025Q2,low_cost_house,2.0,339000.0,169500.0,169500.0,164750.0,174250.0,2.0,2.0
Kedah,Padang Terap,2025Q2,semi_detached,1.0,290000.0,290000.0,290000.0,290000.0,290000.0,1.0,1.0
Kedah,Padang Terap,2025Q2,terrace,1.0,260000.0,260000.0,260000.0,260000.0,260000.0,1.0,1.0
Kedah,Padang Terap,2025Q3,all,4.0,720000.0,180000.0,185000.0,165000.0,200000.0,4.0,4.0
Kedah,Padang Terap,2025Q3,low_cost_house,2.0,350000.0,175000.0,175000.0,162500.0,187500.0,2.0,2.0
Kedah,Padang Terap,2025Q3,terrace,2.0,370000.0,185000.0,185000.0,177500.0,192500.0,2.0,2.0
Kedah,Padang Terap,2025Q4,all,2.0,390000.0,195000.0,195000.0,172500.0,217500.0,2.0,2.0
Kedah,Padang Terap,2025Q4,low_cost_house,1.0,150000.0,150000.0,150000.0,150000.0,150000.0,1.0,1.0
Kedah,Padang Terap,2025Q4,terrace,1.0,240000.0,240000.0,240000.0,240000.0,240000.0,1.0,1.0
Kedah,Padang Terap,2026Q1,all,3.0,500000.0,166666.67,170000.0,135000.0,200000.0,3.0,3.0
Kedah,Padang Terap,2026Q1,low_cost_house,2.0,330000.0,165000.0,165000.0,132500.0,197500.0,2.0,2.0
Kedah,Padang Terap,2026Q1,terrace,1.0,170000.0,170000.0,170000.0,170000.0,170000.0,1.0,1.0
Kedah,Padang Terap,2026Q2,all,4.0,950000.0,237500.0,235000.0,200000.0,272500.0,4.0,4.0
Kedah,Padang Terap,2026Q2,low_cost_house,1.0,200000.0,200000.0,200000.0,200000.0,200000.0,1.0,1.0
Kedah,Padang Terap,2026Q2,terrace,3.0,750000.0,250000.0,270000.0,235000.0,275000.0,3.0,3.0
Kedah,Pendang,2024Q1,all,41.0,8067000.0,196756.1,95000.0,90000.0,340000.0,29.0,40.0
Kedah,Pendang,2024Q1,detached,1.0,70000.0,70000.0,70000.0,70000.0,70000.0,1.0,1.0
Kedah,Pendang,2024Q1,low_cost_house,4.0,890000.0,222500.0,185000.0,177500.0,230000.0,3.0,4.0
Kedah,Pendang,2024Q1,semi_detached,10.0,3870000.0,387000.0,390000.0,355000.0,417000.0,1.0,9.0
Kedah,Pendang,2024Q1,terrace,26.0,3237000.0,124500.0,90000.0,90000.0,95000.0,24.0,26.0
Kedah,Pendang,2024Q2,all,12.0,2163000.0,180250.0,167500.0,96000.0,222500.0,11.0,12.0
Kedah,Pendang,2024Q2,low_cost_house,3.0,580000.0,193333.33,180000.0,175000.0,205000.0,3.0,3.0
Kedah,Pendang,2024Q2,semi_detached,3.0,735000.0,245000.0,165000.0,157500.0,292500.0,2.0,3.0
Kedah,Pendang,2024Q2,terrace,6.0,848000.0,141333.33,94000.0,90000.0,189500.0,6.0,6.0
Kedah,Pendang,2024Q3,all,13.0,4151000.0,319307.69,350000.0,270000.0,380000.0,5.0,13.0
Kedah,Pendang,2024Q3,detached,2.0,837000.0,418500.0,418500.0,404750.0,432250.0,0.0,2.0
